Ocean Transportation Intermediaries (OTI) List,
Federal Maritime Commission,
Org. No.,Lic. No.,Renewal,Name,Principal Address,Trade Name(s),Street Address 1,Street Address 2,City,State,Zip Code \ Postal Code,Country,Phone,Latitude,Longitude
022095,022095,5/31/2025 12:00:00 AM,"UNICO LOGISTICS USA, INC.","357 VAN NESS WAY SUITE #160 TORRANCE, CA 90501 UNITED STATES",N/A,357 VAN NESS WAY,SUITE #160,TORRANCE,CA,90501,UNITED STATES,(714) 484-1115,33.88332,-118.0529
023683,023683,3/31/2025 12:00:00 AM,"UNICORN SHIPPING, INC.","1111 E. WATSON CENTER RD UNIT A CARSON, CA 90745 UNITED STATES",N/A,1111 E. WATSON CENTER RD,UNIT A,CARSON,CA,90745,UNITED STATES,(818) 844-3510,34.1543,-118.2555
023267,023267,7/31/2024 12:00:00 AM,"UNIFREIGHT LOGISTICS, INC.","3758 ROCKWELL AVE EL MONTE, CA 91731 UNITED STATES",N/A,3758 ROCKWELL AVE,,EL MONTE,CA,91731,UNITED STATES,(626) 810-3001,33.99194,-117.914
030586,030586,6/30/2025 12:00:00 AM,UNION SUPPLY CHAIN MANAGEMENT CO.,"411 E. HUNGTINGTON DR. SUITE 301 AND 302 ARCADIA, CA 91006 UNITED STATES",N/A,411 E. HUNGTINGTON DR.,SUITE 301 AND 302,ARCADIA,CA,91006,UNITED STATES,(626) 348-8496,34.13239,-118.0264
027167,3734,4/30/2023 12:00:00 AM,"UNIPAC SHIPPING, INC.","1768 WEST SECOND STREET POMONA, CA 91766 UNITED STATES",N/A,1768 WEST SECOND STREET,,POMONA,CA,91766,UNITED STATES,(909) 594-2600,34.04327,-117.7521
019931,019931,1/31/2023 12:00:00 AM,"UNIPACK GLOBAL RELOCATION, INC.","1900 WRIGHT PLACE SUITE 180 CARLSBAD, CA 92008 UNITED STATES",N/A,1900 WRIGHT PLACE,SUITE 180,CARLSBAD,CA,92008,UNITED STATES,(760) 692-0530,33.12236,-117.2891
026732,026732,2/28/2023 12:00:00 AM,"UNIS, LLC","218 MACHLIN COURT WALNUT, CA 91789 UNITED STATES","UNIS FULFILLMENT, UNIS LOGISTICS",218 MACHLIN COURT,,WALNUT,CA,91789,UNITED STATES,(909) 839-2600,34.01662,-117.8578
005002,001989,9/30/2022 12:00:00 AM,UNITRANS INTERNATIONAL CORPORATION,"709 SOUTH HINDRY AVENUE INGLEWOOD, CA 90301 UNITED STATES",N/A,709 SOUTH HINDRY AVENUE,,INGLEWOOD,CA,90301,UNITED STATES,(310) 410-7676,33.95469,-118.374
011381,003888,8/31/2022 12:00:00 AM,UNITRONS CONSOLIDATED INC.,"420 WEST FLORENCE AVENUE INGLEWOOD, CA 90301 UNITED STATES",N/A,420 WEST FLORENCE AVENUE,,INGLEWOOD,CA,90301,UNITED STATES,(310) 330-0090,33.96529,-118.3629
010821,010821,1/31/2023 12:00:00 AM,"UNIVERSAL CARGO MANAGEMENT, INC.","5401 ALVERN CIRCLE SUITE F LOS ANGELES, CA 90045 UNITED STATES",N/A,5401 ALVERN CIRCLE,SUITE F,LOS ANGELES,CA,90045,UNITED STATES,(310) 216-4024,34.01495,-118.408
024345,024345,5/31/2024 12:00:00 AM,"UNIVERSAL CONTAINERS, LLC","840 APOLLO STREET SUITE 100 EL SEGUNDO, CA 90245 UNITED STATES",UNICON LOGISTICS,840 APOLLO STREET,SUITE 100,EL SEGUNDO,CA,90245,UNITED STATES,(310) 567-5900,34.15479,-118.4765
016471,016471,1/31/2025 12:00:00 AM,UNIVERSAL EXPRESS INTERNATIONAL,"5341 W 104TH ST LOS ANGELES, CA 90045 UNITED STATES",N/A,5341 W 104TH ST,,LOS ANGELES,CA,90045,UNITED STATES,(310) 243-2900,33.89693,-118.2832
017577,017577,7/31/2022 12:00:00 AM,"UNIVERSAL SHIPPING, INC.","10395 NOBEL COURT JURUPA VALLEY, CA 91752 UNITED STATES",N/A,10395 NOBEL COURT,,JURUPA VALLEY,CA,91752,UNITED STATES,(909) 628-2226,34.02133,-117.7325
030304,030304,4/30/2025 12:00:00 AM,US ALLIANCE LOGISTICS INC,"1300 VALLEY VISTA DR SUITE 209 DIAMOND BAR, CA 91765 UNITED STATES",N/A,1300 VALLEY VISTA DR,SUITE 209,DIAMOND BAR,CA,91765,UNITED STATES,(626) 675-1528,34.00658,-117.8098
022026,022026,6/30/2023 12:00:00 AM,"USCOM LOGISTICS, INC.","15149 WOODLAWN AVE. TUSTIN, CA 92780 UNITED STATES",N/A,15149 WOODLAWN AVE.,,TUSTIN,CA,92780,UNITED STATES,(310) 323-2900,33.85578,-118.2891
021728,021728,8/31/2023 12:00:00 AM,"UTOC AMERICA, INC.","23332 HAWTHORNE BLVD. SUITE 206 TORRANCE, CA 90505 UNITED STATES",N/A,23332 HAWTHORNE BLVD.,SUITE 206,TORRANCE,CA,90505,UNITED STATES,(310) 373-0110,33.84888,-118.223
026190,003862,2/28/2024 12:00:00 AM,"VANTEC HITACHI TRANSPORT SYSTEM (USA), INC.","21061 S. WESTERN AVENUE SUITE 300 TORRANCE, CA 90501 UNITED STATES",N/A,21061 S. WESTERN AVENUE,SUITE 300,TORRANCE,CA,90501,UNITED STATES,(310) 787-3420,33.82682,-118.3118
023098,023098,8/31/2022 12:00:00 AM,VICTORY MARITIME SERVICES USA,"2400 EAST KATELLA AVENUE  SUITE 755 ANAHEIM, CA 92806 UNITED STATES",N/A,2400 EAST KATELLA AVENUE ,SUITE 755,ANAHEIM,CA,92806,UNITED STATES,(657) 282-0067,33.86822,-118.0965
013880,004063,3/31/2024 12:00:00 AM,"VIP TRANSPORT, INC.","2703 WARDLOW ROAD CORONA, CA 92882 UNITED STATES",N/A,2703 WARDLOW ROAD,,CORONA,CA,92882,UNITED STATES,(951) 272-3700,33.88305,-117.6216
004104,000164,4/30/2024 12:00:00 AM,"W.J. BYRNES & COMPANY OF LOS ANGELES, INC.","615 NORTH NASH STREET SUITE 201 EL SEGUNDO, CA 90245 UNITED STATES",N/A,615 NORTH NASH STREET,SUITE 201,EL SEGUNDO,CA,90245,UNITED STATES,(310) 615-2325,33.92542,-118.3883
026558,026558,8/31/2024 12:00:00 AM,WAL LOGISTICS LLC,"23639 HAWTHORNE BLVD. SUITE 304 TORRANCE, CA 90505 UNITED STATES",N/A,23639 HAWTHORNE BLVD.,SUITE 304,TORRANCE,CA,90505,UNITED STATES,310-265-1888,33.81063,-118.3507
028184,028184,4/30/2025 12:00:00 AM,"WATCHPOINT LOGISTICS, INC.","50 TANFORAN AVENUE SOUTH SAN FRANCISCO, CA 94080 UNITED STATES",N/A,50 TANFORAN AVENUE,,SOUTH SAN FRANCISCO,CA,94080,UNITED STATES,(650) 871-4747,37.65382,-122.4347
024009,024009,9/30/2022 12:00:00 AM,"WATERLINE INTERNATIONAL LOGISTICS, INC.","23591 EL TORO ROAD  SUITE 208 LAKE FOREST, CA 92630 UNITED STATES",N/A,23591 EL TORO ROAD ,SUITE 208,LAKE FOREST,CA,92630,UNITED STATES,(949) 294-0008,33.62624,-117.6831
023483,023483,3/31/2025 12:00:00 AM,WE INTERNATIONAL INC.,"6690 AMADOR PLAZA ROAD SUITE 115 DUBLIN, CA 94568 UNITED STATES",N/A,6690 AMADOR PLAZA ROAD,SUITE 115,DUBLIN,CA,94568,UNITED STATES,(925) 230-1280,37.70213,-121.9262
027170,025801,1/31/2025 12:00:00 AM,WECAN INTERNATIONAL LOGISTICS (USA) INC.,"21700 COPLEY DRIVE SUITE 268 DIAMOND BAR, CA 91765 UNITED STATES",N/A,21700 COPLEY DRIVE,SUITE 268,DIAMOND BAR,CA,91765,UNITED STATES,(909) 219-6888,34.00658,-117.8098
028263,028263,3/31/2024 12:00:00 AM,"WELL FASTER INTERNATIONAL, INC.","4451 EUCALYPTUS AVE. UNIT 310 CHINO, CA 91710 UNITED STATES",N/A,4451 EUCALYPTUS AVE.,UNIT 310,CHINO,CA,91710,UNITED STATES,(909) 764-9016,34.01253,-117.6844
027173,026650,10/31/2024 12:00:00 AM,WESHIP INC,"411 EAST HUNTINGTON DRIVE SUITE 202 ARCADIA, CA 91006 UNITED STATES",N/A,411 EAST HUNTINGTON DRIVE,SUITE 202,ARCADIA,CA,91006,UNITED STATES,(626) 254-6677,34.13239,-118.0264
017353,017353,3/31/2024 12:00:00 AM,"WEST CONSOLIDATORS, INC.","608 WEST MANCHESTER BLVD. 2ND FLOOR INGLEWOOD, CA 90301 UNITED STATES",N/A,608 WEST MANCHESTER BLVD.,2ND FLOOR,INGLEWOOD,CA,90301,UNITED STATES,(310) 695-9989,33.96668,-118.356
004394,000857,7/31/2024 12:00:00 AM,WESTERN OVERSEAS CORPORATION,"10731 WALKER STREET SUITE B CYPRESS, CA 90630 UNITED STATES",N/A,10731 WALKER STREET,SUITE B,CYPRESS,CA,90630,UNITED STATES,(562) 252-8600,33.80729,-118.0377
004400,000870,10/31/2022 12:00:00 AM,"WILLIAMS CLARKE COMPANY, INC.","603 NO. FRIES AVENUE WILMINGTON, CA 90744 UNITED STATES",N/A,603 NO. FRIES AVENUE,,WILMINGTON,CA,90744,UNITED STATES,(310) 834-6458,33.78548,-118.2645
024523,024523,3/31/2023 12:00:00 AM,WINDSTREAM INTERNATIONAL INC.,"2001 SANTA ANITA AVENUE SUITE 201 SOUTH EL MONTE, CA 91733 UNITED STATES",N/A,2001 SANTA ANITA AVENUE,SUITE 201,SOUTH EL MONTE,CA,91733,UNITED STATES,(626) 448-1818,34.05568,-118.0444
020469,020469,9/30/2024 12:00:00 AM,"WINDWARD ENTERPRISES, INC.","4322 LEVELSIDE AVENUE LAKEWOOD, CA 90712 UNITED STATES",INTERNATIONAL CARGO (WEST),4322 LEVELSIDE AVENUE,,LAKEWOOD,CA,90712,UNITED STATES,(562) 421-8280,33.76691,-118.1857
030467,030467,7/31/2024 12:00:00 AM,WISEWAY LOGISTICS INC.,"5353 W IMPERIAL HWY STE 100 LOS ANGELES, CA 90045 UNITED STATES",N/A,5353 W IMPERIAL HWY,STE 100,LOS ANGELES,CA,90045,UNITED STATES,(951) 390-6788,33.96307,-118.3941
024468,024468,8/31/2024 12:00:00 AM,WMO LOGISTICS INC.,"16622 AMBERWOOD WAY CERRITOS, CA 90703 UNITED STATES",N/A,16622 AMBERWOOD WAY,,CERRITOS,CA,90703,UNITED STATES,(562) 338-4733,33.87975,-118.0616
024644,024644,4/30/2024 12:00:00 AM,"WOODMERE CHB, INC.","10620 S. LA CIENEGA BLVD. UNIT D INGLEWOOD, CA 90304 UNITED STATES",MW TRANSPORT,10620 S. LA CIENEGA BLVD.,UNIT D,INGLEWOOD,CA,90304,UNITED STATES,(310) 645-8733,33.9391,-118.3697
014848,004369,9/30/2024 12:00:00 AM,"WORLD ASIA LOGISTICS, INC.","26120 EDEN LANDING ROAD SUITE #2 HAYWARD, CA 94545 UNITED STATES",N/A,26120 EDEN LANDING ROAD,SUITE #2,HAYWARD,CA,94545,UNITED STATES,(650) 737-0800,37.64858,-122.3965
011452,003636,6/30/2023 12:00:00 AM,"WORLD CONNECTIONS, INC.","8400 ISIS AVENUE LOS ANGELES, CA 90045 UNITED STATES",N/A,8400 ISIS AVENUE,,LOS ANGELES,CA,90045,UNITED STATES,(310) 641-6281,33.9628,-118.3753
016491,016491,1/31/2025 12:00:00 AM,"WORLD INTERNATIONAL CARGO TRANSFER USA, INC.","153 W ROSECRANS AVE UNIT C2 GARDENA, CA 90248 UNITED STATES",N/A,153 W ROSECRANS AVE,UNIT C2,GARDENA,CA,90248,UNITED STATES,(310) 523-2099,33.88799,-118.2785
024684,024684,4/30/2025 12:00:00 AM,"WORLD LINK TRANSPORT, INC.","1220 KONA DRIVE COMPTON, CA 90220 UNITED STATES",N/A,1220 KONA DRIVE,,COMPTON,CA,90220,UNITED STATES,(310) 625-5412,33.87101,-118.2439
026648,026648,8/31/2024 12:00:00 AM,"WORLD NET LOGISTICS SOLUTIONS, INC.","18726 S. WESTERN AVENUE SUITE 301 GARDENA, CA 90248 UNITED STATES",N/A,18726 S. WESTERN AVENUE,SUITE 301,GARDENA,CA,90248,UNITED STATES,(310) 523-5181,33.87451,-118.2893
024430,024430,10/31/2023 12:00:00 AM,WORLDCRAFT LOGISTICS LLC,"8595 MILLIKEN AVENUE SUITE 101 RANCHO CUCAMONGA, CA 91730 UNITED STATES",N/A,8595 MILLIKEN AVENUE,SUITE 101,RANCHO CUCAMONGA,CA,91730,UNITED STATES,(951) 310-1597,34.0622,-117.7711
021567,021567,7/31/2024 12:00:00 AM,"WORLDWIDE EXPORTS, INC.","118 NORTH CITRUS AVENUE SUITE C COVINA, CA 91723 UNITED STATES",N/A,118 NORTH CITRUS AVENUE,SUITE C,COVINA,CA,91723,UNITED STATES,(626) 332-2458,34.07409,-117.8641
021211,021211,1/31/2023 12:00:00 AM,WTO EXPRESS (U.S.A.) CORP.,"1357 RIDGEWAY STREET POMONA, CA 91768 UNITED STATES",N/A,1357 RIDGEWAY STREET,,POMONA,CA,91768,UNITED STATES,(909) 595-7128,34.00848,-117.8613
026379,026379,9/30/2022 12:00:00 AM,XPEDITIOUS UNLIMITED LLC,"1560 W. 190TH STREET TORRANCE, CA 90501 UNITED STATES",N/A,1560 W. 190TH STREET,,TORRANCE,CA,90501,UNITED STATES,(310) 885-8001,33.82682,-118.3118
028327,028327,7/31/2023 12:00:00 AM,"XPORT FORWARDING, LLC","200 SPECTRUM CENTER DR SUITE 300 IRVINE, CA 92618 UNITED STATES",N/A,200 SPECTRUM CENTER DR,SUITE 300,IRVINE,CA,92618,UNITED STATES,(949) 668-1010,33.6671,-117.7415
022015,022015,5/31/2023 12:00:00 AM,"Y5 SOLUTIONS, INC.","24328 SOUTH VERMONT AVENUE SUITE 230 HARBOR CITY, CA 90710 UNITED STATES",GLOBAL CARGO SOLUTIONS,24328 SOUTH VERMONT AVENUE,SUITE 230,HARBOR CITY,CA,90710,UNITED STATES,(310) 997-0045,33.80331,-118.2899
005506,002637,7/31/2023 12:00:00 AM,"YAMATO TRANSPORT U.S.A., INC.","1055 WEST VICTORIA STREET COMPTON, CA 90220 UNITED STATES",N/A,1055 WEST VICTORIA STREET,,COMPTON,CA,90220,UNITED STATES,(424) 529-5000,40.77536,-74.07924
030871,030871,1/31/2025 12:00:00 AM,YEE KAY,"15510 S WESTERN AVE GARDENA, CA 90249 UNITED STATES",YEE KAY LOGISTICS,15510 S WESTERN AVE,,GARDENA,CA,90249,UNITED STATES,(310) 989-9968,33.89976,-118.3199
017021,017021,1/31/2023 12:00:00 AM,YES LOGISTICS CORPORATION,"3675 HUNTINGTON DR. #210 PASADENA, CA 91107 UNITED STATES",N/A,3675 HUNTINGTON DR.,#210,PASADENA,CA,91107,UNITED STATES,(626) 585-0937,34.13086,-118.0737
030790,030790,10/31/2025 12:00:00 AM,"YIC LOGISTICS, INC","2850 S. RED HILL SUITE 150 SANTA ANA, CA 92704 UNITED STATES",N/A,2850 S. RED HILL,SUITE 150,SANTA ANA,CA,92704,UNITED STATES,(714) 430-4861,33.72651,-117.9047
022771,022771,1/31/2025 12:00:00 AM,YOKO AIMI,"410 WEST 220TH STREET UNIT 7 CARSON, CA 90745 UNITED STATES",Y AND Y EXPORT SERVICES.,410 WEST 220TH STREET,UNIT 7,CARSON,CA,90745,UNITED STATES,(310) 429-7068,33.82774,-118.2834
019349,019349,9/30/2024 12:00:00 AM,"YOU FIRST EXPRESS, INC.","350 S. CRENSHAW BLVD. SUITE A-206-B TORRANCE, CA 90503 UNITED STATES",N/A,350 S. CRENSHAW BLVD.,SUITE A-206-B,TORRANCE,CA,90503,UNITED STATES,(310) 381-0900,33.87735,-118.2766
030718,,,YT GLOBAL INC.,"385 S. LEMON AVENUE SUITE E-251 WALNUT, CA 91789 UNITED STATES",N/A,385 S. LEMON AVENUE,SUITE E-251,WALNUT,CA,91789,UNITED STATES,(562) 568-5018,34.01662,-117.8578
008129,003336,6/30/2023 12:00:00 AM,"ZEN CONTINENTAL CO., INC.","6925 ARAGON CIRCLE UNIT 6 BUENA PARK, CA 90620 UNITED STATES",N/A,6925 ARAGON CIRCLE,UNIT 6,BUENA PARK,CA,90620,UNITED STATES,(714) 367-0866,33.86191,-118.0221
030008,030008,8/31/2025 12:00:00 AM,ZENTRY SOLUTIONS INC.,"619 SOUTH FREMONT AVE UNIT D ALHAMBRA, CA 91803 UNITED STATES",N/A,619 SOUTH FREMONT AVE,UNIT D,ALHAMBRA,CA,91803,UNITED STATES,(626) 354-4440,34.07451,-118.1434
020350,018975,5/31/2025 12:00:00 AM,"ZIMEX LOGITECH, INC.","5816 CORPORATE AVENUE SUITE 205 CYPRESS, CA 90630 UNITED STATES",N/A,5816 CORPORATE AVENUE,SUITE 205,CYPRESS,CA,90630,UNITED STATES,(714) 821-8200,33.80795,-118.0309
